Kode,Nama,Air,Energi,Protein,Lemak,Karbohidrat,Serat,Abu,Kalsium,Fosfor,Besi,Natrium,Kalium,Tembaga,Seng,Retinol,?-karoten,Karoten,Thiamin,Riboflavin,Niasin,Vitamin C,BDD,Olahan,Makanan,TKPI 2019
DR032,"Daun kacang ma, segar",89.1,36.0,2.9,0.6,6.8,1.8,0.6,64.0,220.0,2.2,7.0,485.3,0.2,0.3,0.0,2.893,4.377,0.04,0.18,1.2,4.0,33.0,Tunggal,Sayur,KZGPI-1990
DR033,"Daun kacang panjang, segar",89.7,30.0,3.1,0.3,5.8,1.7,1.1,200.0,66.0,4.5,7.0,458.6,0.2,0.3,0.0,2.734,4.592,0.33,0.2,1.1,30.0,65.0,Tunggal,Sayur,KZGPI-1990
DR034,"Daun kasbi/singkong karet, segar",80.3,92.0,4.0,3.6,10.9,5.8,1.2,140.0,70.0,1.6,70.0,90.0,0.3,1.1,0.0,4.046,0.0,0.1,0.2,0.1,74.0,87.0,Tunggal,Sayur,KZGMI-2001
DR035,"Daun katuk, segar",81.0,59.0,6.4,1.0,9.9,1.5,1.7,233.0,98.0,3.5,21.0,478.8,0.3,1.3,0.0,9.152,10.02,0.0,0.31,2.3,164.0,40.0,Tunggal,Sayur,KZGPI-1990
DR036,"Daun kecipir, segar",85.0,52.0,5.0,0.5,8.5,0.0,1.0,134.0,81.0,6.2,6.0,114.0,0.3,0.8,0.0,3.981,5.24,0.28,0.4,2.2,29.0,70.0,Tunggal,Sayur,DABM-1964
DR037,"Daun kedondong, segar",81.0,59.0,3.5,0.3,13.4,10.7,1.8,540.0,82.0,6.2,12.0,579.0,0.0,0.0,0.0,1.624,2.9,0.06,0.2,1.5,29.0,65.0,Tunggal,Sayur,DABM-1964
DR038,"Daun kelor, segar",75.5,92.0,5.1,1.6,14.3,8.2,3.5,1.077,76.0,6.0,61.0,298.0,0.1,0.6,0.0,3.266,0.0,0.3,0.1,4.2,22.0,65.0,Tunggal,Sayur,KZGMI-2001
DR039,"Daun kemangi, segar",85.0,43.0,5.5,0.3,7.5,8.4,1.7,35.0,106.0,1.0,10.0,457.1,0.0,0.0,0.0,1.282,1.017,0.06,0.1,1.2,30.0,65.0,Tunggal,Sayur,DABM-1964
DR040,"Daun kenikir, segar",87.6,45.0,3.7,0.5,6.6,5.8,1.7,328.0,65.0,2.7,431.0,431.0,0.1,0.6,0.0,30.0,12.0,0.5,0.3,4.5,0.2,36.0,Tunggal,Sayur,BKP
DR041,"Daun kesum, segar",84.8,48.0,4.5,0.8,9.1,1.6,0.8,125.0,142.0,2.6,11.0,174.7,0.4,1.2,0.0,4.216,8.715,0.01,0.1,1.6,4.0,53.0,Tunggal,Sayur,KZGPI-1990
DR042,"Daun kol sawi, segar",93.1,22.0,2.1,0.5,3.6,0.9,0.7,200.0,92.0,3.2,19.0,386.2,0.1,0.2,0.0,1.806,2.177,0.03,0.2,0.6,3.0,87.0,Tunggal,Sayur,KZGPI-1990
DR043,"Daun koro, segar",91.0,23.0,3.0,0.3,3.7,0.0,2.0,134.0,81.0,6.2,4.0,68.4,0.2,0.5,0.0,2.386,5.24,0.28,0.2,1.3,29.0,65.0,Tunggal,Sayur,DABM-1964
DR044,"Daun kubis, segar",86.2,51.0,2.5,1.1,8.0,3.4,2.2,100.0,50.0,3.4,50.0,100.0,0.9,0.6,0.0,3.612,0.0,0.4,0.1,0.2,16.0,75.0,Tunggal,Sayur,KZGMI-2001
DR045,"Daun kumak, segar",95.2,14.0,1.3,0.3,2.3,0.9,0.9,90.0,59.0,2.7,2.0,36.5,0.1,0.3,0.0,1.274,2.961,0.01,0.0,0.5,3.0,78.0,Tunggal,Sayur,KZGPI-1990
DR046,"Daun labu siam, segar",89.7,34.0,4.0,0.4,4.7,3.5,1.2,58.0,70.0,2.5,16.0,630.7,0.2,0.3,0.0,4.773,2.025,0.08,0.4,1.7,16.0,100.0,Tunggal,Sayur,DABM-1964
DR047,"Daun labu waluh/kuning, segar",89.7,34.0,3.6,0.6,4.5,2.9,1.6,138.0,99.0,3.7,16.0,630.7,0.2,0.3,0.0,1.258,2.75,0.14,0.2,1.3,36.0,70.0,Tunggal,Sayur,DABM-1964
DR048,"Daun lamtoro, segar",74.0,87.0,8.3,1.8,14.4,3.3,1.5,725.0,174.0,3.9,10.0,197.7,0.5,1.4,0.0,6.9,13.04,0.0,0.1,2.3,32.0,40.0,Tunggal,Sayur,KZGPI-1990
DR049,"Daun leilem, segar",79.4,76.0,2.8,0.2,15.8,3.1,1.8,296.0,22.0,3.4,6.0,46.0,0.5,1.1,0.0,753.0,0.0,0.3,0.1,2.5,22.0,90.0,Tunggal,Sayur,KZGMI-2001
DR050,"Daun leunca, segar",85.0,49.0,4.7,0.5,8.1,0.0,1.7,210.0,80.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.14,0.0,0.0,40.0,70.0,Tunggal,Sayur,DABM-1964
DR051,"Daun lobak, segar",90.0,30.0,2.3,0.4,5.8,3.2,1.4,140.0,33.0,3.7,16.0,747.4,0.2,0.2,0.0,5.039,1.0,0.07,1.1,6.5,109.0,70.0,Tunggal,Sayur,DKBM-1964
DR052,"Daun lompong talas, segar",87.2,44.0,3.0,0.8,7.4,3.3,1.6,76.0,59.0,1.0,3.0,578.4,0.2,0.4,0.0,2.584,2.0,0.08,0.4,1.4,31.0,75.0,Tunggal,Sayur,DABM-1964
DR053,"Daun mangkokan, segar",82.0,57.0,3.7,0.3,11.8,0.0,2.2,474.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.06,0.0,0.0,83.0,80.0,Tunggal,Sayur,DABM-1964
DR054,"Daun matel ambon, segar",77.1,71.0,6.8,1.6,11.5,4.6,3.0,93.0,95.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.08,0.0,0.0,26.0,100.0,Tunggal,Sayur,KZGPI-1990
DR055,"Daun melinjo, segar",70.8,104.0,5.0,1.3,21.3,10.3,1.6,219.0,82.0,4.2,12.0,604.8,0.4,0.6,0.0,823.0,10.0,0.09,0.0,0.0,182.0,88.0,Tunggal,Sayur,DABM-1964
DR056,"Daun mengkudu, segar",80.9,65.0,4.0,1.7,11.4,3.9,2.0,296.0,40.0,6.9,0.0,0.0,0.0,0.0,0.0,2.0,4.958,0.01,0.1,5.7,35.0,90.0,Tunggal,Sayur,KZGPI-1990
DR057,"Daun ndusuk, segar",56.0,166.0,1.7,0.5,38.8,10.7,3.0,40.0,20.0,1.8,40.0,310.0,0.2,0.7,0.0,14.457,0.0,0.4,0.1,0.1,30.0,0.0,Tunggal,Sayur,KZGMI-2001
DR058,"Daun oyong, segar",93.0,22.0,1.0,0.1,5.3,2.0,0.6,21.0,44.0,2.0,40.0,295.5,0.1,0.2,0.0,855.0,1.0,0.08,0.1,0.8,150.0,65.0,Tunggal,Sayur,DABM-1964
DR059,"Daun pakis, segar",86.8,39.0,4.5,0.4,6.9,2.0,1.4,136.0,159.0,2.3,20.0,201.9,0.2,0.3,0.0,1.625,3.292,0.02,0.1,0.5,3.0,70.0,Tunggal,Sayur,KZGPI-1990
DR060,"Daun pakis longgiho, segar",89.5,54.0,2.2,3.6,3.1,2.1,1.6,40.0,80.0,0.7,70.0,500.0,0.4,0.1,0.0,168.0,0.0,0.4,0.3,0.2,8.0,70.0,Tunggal,Sayur,KZGMI-2001
DR061,"Daun pakis wambateu, segar",86.9,53.0,3.4,1.2,7.2,4.8,1.3,30.0,100.0,0.3,20.0,200.0,0.2,0.3,0.0,191.0,0.0,0.7,0.2,0.3,6.0,70.0,Tunggal,Sayur,KZGMI-2001
DR062,"Daun paku, segar",88.8,29.0,3.4,0.1,6.5,4.3,1.2,13.0,88.0,1.3,19.0,434.0,0.5,0.7,0.0,18.0,0.0,0.2,0.1,11.7,10.0,70.0,Tunggal,Sayur,KZGMI-2001
DR063,"Daun pangi,segar",76.1,104.0,3.9,0.6,17.9,8.3,1.5,256.0,22.0,1.8,4.0,266.0,1.7,0.5,0.0,55.0,0.0,0.4,0.1,0.1,23.0,90.0,Tunggal,Sayur,KZGMI-2001
DR064,"Daun pare, segar",87.3,49.0,2.7,1.0,8.4,3.0,1.6,217.0,70.0,3.3,7.0,498.0,0.4,1.2,0.0,1.8,0.0,0.4,0.2,0.6,7.0,0.0,Tunggal,Sayur,KZGMI-2001
DR065,"Daun pepaya, segar",75.4,87.0,8.0,2.0,11.9,1.5,2.7,353.0,63.0,0.8,4.0,926.6,0.2,1.5,0.0,5.409,18.25,0.15,0.5,1.9,140.0,71.0,Tunggal,Sayur,DABM-1964
DR066,"Daun pohpohan, segar",87.4,37.0,2.5,0.8,6.9,2.6,2.4,744.0,80.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,7.378,0.03,0.0,0.0,5.0,69.0,Tunggal,Sayur,KZGPI-1990
DR067,"Daun selasih, segar",83.1,62.0,4.0,0.5,10.5,5.3,1.9,122.0,16.0,13.9,3.0,259.0,0.4,0.7,0.0,4.112,0.0,0.5,0.1,0.2,24.0,53.0,Tunggal,Sayur,KZGMI-2001
DR068,"Daun semanggi, segar",84.7,45.0,4.4,0.5,8.5,1.9,1.9,98.0,90.0,7.0,64.0,520.7,0.5,0.3,0.0,64.0,3.365,0.01,0.5,0.7,6.0,90.0,Tunggal,Sayur,KZGPI-1990
DR069,"Daun simpur, segar",86.2,53.0,3.2,2.5,7.6,1.6,0.9,228.0,194.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.346,0.02,0.0,0.0,5.0,100.0,Tunggal,Sayur,KZGPI-1990
DR070,"Daun singkil, segar",80.9,68.0,2.0,1.0,15.2,3.3,0.9,178.0,86.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,6.042,0.02,0.0,0.0,3.0,70.0,Tunggal,Sayur,KZGPI-1990
DR071,"Daun singkong, segar",84.4,50.0,6.2,1.1,7.1,2.4,1.2,166.0,99.0,1.3,17.0,23.1,0.1,2.0,0.0,3.204,7.052,0.04,0.1,1.8,103.0,87.0,Tunggal,Sayur,KZGPI-1990
DR072,"Daun singkong ambon, segar",58.0,144.0,12.7,1.2,25.2,10.2,2.9,165.0,54.0,3.9,44.0,62.2,0.2,5.4,0.0,8.627,13.0,0.21,1.0,4.2,220.0,87.0,Tunggal,Sayur,DABM-1964
DR073,"Daun singkong ampenan, segar",84.4,50.0,6.2,1.1,7.1,2.4,1.2,352.0,123.0,2.7,49.0,570.0,0.2,1.3,0.0,7.917,0.0,0.5,0.1,1.6,103.0,87.0,Tunggal,Sayur,KZGMI-2001
DR074,"Daun singkong kopang, segar",81.1,74.0,6.3,0.7,10.7,4.6,1.2,142.0,115.0,1.7,32.0,382.0,0.2,1.5,0.0,3.882,0.0,0.5,0.5,1.9,211.0,87.0,Tunggal,Sayur,KZGMI-2001
DR075,"Daun sintrong, segar",88.5,36.0,2.6,0.9,6.1,1.7,1.9,398.0,95.0,9.3,64.0,444.4,0.1,0.4,0.0,10.178,8.868,0.03,0.2,0.9,3.0,94.0,Tunggal,Sayur,KZGPI-1990
DR076,"Daun talas, segar",81.1,59.0,3.0,0.4,13.5,3.0,2.0,236.0,50.0,2.4,4.0,854.1,0.4,0.5,0.0,3.816,5.74,0.07,0.6,2.0,24.0,80.0,Tunggal,Sayur,KZGPI-1990
DR077,"Daun tespong, segar",81.0,70.0,2.9,0.3,13.9,2.3,1.9,155.0,65.0,2.5,72.0,0.0,0.15,0.9,0.0,171.0,2.5,0.05,0.7,1.4,21.0,60.0,Tunggal,Sayur,DABM-1964
DR078,"Daun ubi kuning, segar",83.5,62.0,3.7,0.3,11.1,6.4,1.4,170.0,40.0,0.6,10.0,0.0,0.2,0.5,0.0,3.564,0.0,0.3,0.3,1.2,4.0,75.0,Tunggal,Sayur,KZGMI-2001
DR079,"Daun ubi merah, segar",84.4,48.0,3.0,0.3,10.8,1.4,1.5,80.0,81.0,6.4,33.0,517.3,0.0,0.4,0.0,5.453,4.697,0.1,0.2,1.2,27.0,75.0,Tunggal,Sayur,KZGPI-1990
DR080,"Daun ubi putih, segar",87.5,46.0,2.8,0.2,8.2,4.8,1.3,120.0,50.0,0.8,10.0,0.0,0.2,0.5,0.0,103.0,0.0,0.3,0.3,0.9,8.0,75.0,Tunggal,Sayur,KZGMI-2001
DR081,"Daun ubi tinta, segar",85.1,55.0,1.7,0.1,11.9,7.6,1.2,120.0,40.0,0.6,10.0,0.0,0.2,0.5,0.0,516.0,0.0,0.2,0.0,0.0,7.0,75.0,Tunggal,Sayur,KZGMI-2001
DR082,"Eceng, segar",93.0,19.0,1.0,0.2,3.8,1.8,2.0,80.0,45.0,3.7,45.0,634.1,0.0,0.0,0.0,7.0,1.0,0.08,0.1,0.7,50.0,70.0,Tunggal,Sayur,DABM-1964
DR083,"Gambas (oyong), segar",94.5,19.0,0.8,0.2,4.1,1.3,0.4,19.0,33.0,0.9,23.0,109.1,0.0,0.1,0.0,17.0,380.0,0.03,0.0,0.4,8.0,85.0,Tunggal,Sayur,DABM-1964
DR084,"Genjer, segar",90.0,35.0,1.7,0.2,7.7,2.5,0.4,62.0,33.0,2.1,64.0,905.8,0.0,0.0,0.0,0.0,3.8,0.07,0.1,1.1,54.0,70.0,Tunggal,Sayur,DABM-1964
DR085,"Jagung muda / semi, segar",89.5,35.0,2.2,0.1,7.4,1.9,0.8,7.0,100.0,0.5,353.0,230.2,0.1,0.8,0.0,23.0,200.0,0.08,0.16,0.9,8.0,100.0,Tunggal,Sayur,DABM-1964
DR086,Jamur encik,24.8,296.0,9.4,1.1,62.0,0.0,2.7,5.0,277.0,5.3,2.0,0.0,0.2,3.1,0.0,0.0,0.0,1.1,0.1,0.0,0.0,95.0,Tunggal,Sayur,KZGMI-2001
DR087,"Jamur kuping, kering",14.9,294.0,16.0,0.9,64.6,46.5,3.6,51.0,223.0,6.7,174.0,726.1,0.29,5.5,0.0,11.0,0.0,0.11,0.6,2.7,0.0,100.0,Tunggal,Sayur,DABM-1964
DR088,"Jamur kuping, segar",93.7,21.0,3.8,0.6,0.9,5.1,1.0,3.0,94.0,1.7,17.0,33.4,0.19,0.1,0.0,1.0,0.0,0.1,0.09,0.1,5.0,100.0,Tunggal,Sayur,DABM-1964
DR089,"Jamur merang, segar",91.5,30.0,3.5,0.2,4.0,2.4,0.8,14.0,117.0,1.0,300.0,300.0,0.3,0.8,0.0,0.0,0.0,0.02,0.2,0.5,0.2,100.0,Tunggal,Sayur,BKP
DR090,"Jamur tiram, segar",92.5,30.0,1.9,0.1,5.5,3.6,0.6,9.0,83.0,0.7,226.0,226.0,0.0,0.8,0.0,0.0,0.0,0.3,0.2,1.0,0.2,100.0,Tunggal,Sayur,BKP
DR091,Jamur sagu,91.3,48.0,1.9,3.2,2.8,1.0,0.8,10.0,90.0,0.6,100.0,440.0,0.6,0.6,0.0,0.0,0.0,0.2,0.2,6.5,0.0,95.0,Tunggal,Sayur,KZGMI-2001
DR092,"Jantung pisang, segar",90.2,32.0,1.2,0.3,7.1,3.2,1.2,30.0,50.0,0.1,3.0,524.0,0.09,0.3,0.0,201.0,170.0,0.05,0.03,0.8,10.0,25.0,Tunggal,Sayur,DABM-1964
DR093,"Jengkol, segar",52.7,192.0,5.4,0.3,40.7,1.5,0.9,4.0,150.0,0.7,60.0,241.0,0.3,0.6,0.0,0.0,0.0,0.05,0.2,0.5,31.0,95.0,Tunggal,Sayur,KZGMI-2001
DR094,"Jotang, segar",89.0,34.0,1.9,0.3,7.1,3.5,1.7,162.0,41.0,4.0,59.0,388.5,0.3,1.2,0.0,2.0,3.918,0.03,0.0,0.4,20.0,70.0,Tunggal,Sayur,DABM-1964
DR095,"Kabau, segar",67.2,130.0,6.7,0.3,25.2,2.9,0.6,4.0,204.0,0.5,1.0,397.8,0.2,0.5,0.0,165.0,0.0,0.8,0.1,0.3,16.0,95.0,Tunggal,Sayur,KZGMI-2001
DR096,"Kacang mekah, polong, segar",93.6,22.0,1.1,1.0,3.4,1.1,0.9,63.0,296.0,1.0,2.0,69.2,0.3,0.0,0.0,197.0,116.0,0.02,0.0,0.4,0.0,91.0,Tunggal,Sayur,KZGPI-1990
DR097,"Kacang panjang, segar",91.8,31.0,2.3,0.1,5.3,2.7,0.5,60.0,64.0,0.6,30.0,213.0,0.1,0.5,0.0,125.0,0.0,0.7,0.1,0.3,46.0,92.0,Tunggal,Sayur,KZGMI-2001
DR098,Kacang ranti polong,88.5,37.0,3.1,0.2,7.9,2.5,0.3,103.0,126.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.312,0.02,0.0,0.0,6.0,83.0,Tunggal,Sayur,KZGPI-1990
DR099,"Kalakai, segar",89.9,38.0,2.4,0.2,6.6,5.8,0.9,18.0,90.0,1.1,7.0,443.0,0.4,0.9,0.0,44.0,0.0,0.3,0.1,0.0,8.0,70.0,Tunggal,Sayur,KZGMI-2001
DR100,"Kangkung, segar",91.0,28.0,3.4,0.7,3.9,2.0,1.0,67.0,54.0,2.3,65.0,250.1,0.13,0.4,0.0,2.868,5.542,0.07,0.36,2.0,17.0,60.0,Tunggal,Sayur,KZGPI-1990
DR101,Kangkung tondano,88.5,43.0,1.8,0.2,8.4,4.3,1.1,72.0,9.0,0.7,30.0,361.0,0.3,0.4,0.0,2.741,0.0,0.8,0.1,1.1,23.0,60.0,Tunggal,Sayur,KZGMI-2001
DR102,"Kapri muda, segar",86.8,45.0,3.3,0.2,9.0,1.8,0.7,51.0,85.0,1.0,2.0,118.4,0.09,0.7,0.0,72.0,440.0,0.2,0.1,0.9,49.0,80.0,Tunggal,Sayur,DABM-1964
DR103,Karawila,93.7,25.0,2.3,0.2,3.5,2.1,0.3,25.0,67.0,0.3,8.0,88.4,0.08,0.3,0.0,21.0,0.0,0.1,0.1,0.4,39.0,80.0,Tunggal,Sayur,KZGMI-2001
DR104,"Kecipir muda, segar",90.4,32.0,2.9,0.2,5.8,5.5,0.7,63.0,37.0,0.3,3.0,103.8,0.18,0.4,0.0,261.0,595.0,0.24,0.11,0.7,19.0,96.0,Tunggal,Sayur,DABM-1964
DR105,"Kecombrang, segar",90.0,34.0,0.9,1.0,6.7,2.6,1.4,60.0,16.0,1.0,47.0,650.6,0.0,0.0,0.0,0.0,73.0,0.0,0.02,0.8,0.0,100.0,Tunggal,Sayur,KZGPI-1990
DR106,"Kelawi,kluwih, segar",70.0,118.0,1.5,0.3,27.2,5.0,1.0,28.0,32.0,0.9,2.0,500.9,0.09,0.1,0.0,0.0,20.0,0.1,0.03,0.9,19.0,77.0,Tunggal,Sayur,DABM-1964
DR107,"Kembang turi, segar",87.4,51.0,1.8,0.6,9.6,5.0,0.6,23.0,29.0,0.9,22.0,275.3,0.15,0.9,0.0,201.0,105.0,0.13,0.12,0.6,41.0,83.0,Tunggal,Sayur,DABM-1964
DR108,"Kerokot, segar",93.0,26.0,1.7,0.4,3.8,1.0,1.1,103.0,39.0,3.6,4.0,240.5,0.23,0.9,0.0,0.2,2.55,0.03,0.09,0.2,25.0,80.0,Tunggal,Sayur,DABM-1964
DR109,"Ketimun, segar",97.9,8.0,0.2,0.2,1.4,0.3,0.3,29.0,95.0,0.8,2.0,57.1,0.02,0.1,0.0,18.0,314.0,0.01,0.02,0.1,1.0,55.0,Tunggal,Sayur,KZGPI-1990
DR110,"Ketimun krai, segar",96.8,10.0,0.5,0.2,2.0,0.6,0.5,20.0,98.0,1.0,10.0,82.1,0.03,0.1,0.0,19.0,21.0,0.02,0.03,0.1,3.0,82.0,Tunggal,Sayur,KZGPI-1990
DR111,"Ketimun madura, segar",97.1,9.0,0.5,0.1,1.9,0.7,0.4,15.0,102.0,0.6,2.0,78.9,0.02,0.1,0.0,25.0,0.0,0.02,0.02,0.1,5.0,89.0,Tunggal,Sayur,KZGPI-1990
DR112,"Komak, segar",74.3,99.0,3.3,0.1,21.2,10.3,1.1,50.0,99.0,13.1,15.0,567.0,0.2,0.6,0.0,5.0,0.0,0.2,0.19,0.1,0.0,80.0,Tunggal,Sayur,KZGMI-2001
DR113,Kembang Kol,91.7,25.0,2.4,0.2,4.9,1.6,0.8,22.0,72.0,1.1,47.0,187.0,0.04,0.3,0.0,24.0,90.0,0.11,0.09,0.6,69.0,57.0,Tunggal,Sayur,DABM-1964
DR114,"Kol merah, kol putih",92.4,29.0,1.4,0.2,5.3,1.9,0.9,46.0,31.0,0.5,28.0,236.8,0.29,0.3,0.0,46.0,80.0,0.06,0.07,0.3,50.0,75.0,Tunggal,Sayur,DABM-1964
DR115,"Koro kerupuk, polong",67.2,128.0,8.3,0.7,22.1,0.0,1.7,17.0,12.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.11,0.0,0.0,31.0,68.0,Tunggal,Sayur,DABM-1964
DR116,"Koro wedus, polong",88.0,46.0,3.0,0.3,7.9,3.3,0.8,56.0,47.0,1.1,2.0,249.3,0.09,0.4,0.0,66.0,870.0,0.09,0.09,0.5,17.0,70.0,Tunggal,Sayur,DABM-1964
DR117,"Kucai, segar",86.3,45.0,2.2,0.3,10.3,4.8,0.9,52.0,50.0,1.1,21.0,439.5,0.11,0.5,0.0,2.685,40.0,0.11,0.2,1.8,17.0,52.0,Tunggal,Sayur,DABM-1964
DR118,"Kucai muda (Lokio), segar",86.0,42.0,3.8,0.6,7.8,4.9,1.8,76.0,91.0,2.5,22.0,449.1,0.11,0.5,0.0,2.744,500.0,0.11,0.2,1.8,59.0,100.0,Tunggal,Sayur,DABM-1964
DR119,Kulit melinjo,71.9,111.0,4.5,1.1,20.7,5.0,1.8,117.0,179.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.267,0.07,0.0,0.0,7.0,100.0,Tunggal,Sayur,KZGPI-1990
DR120,"Kundur, segar",94.0,22.0,0.4,0.2,4.7,1.3,0.7,3.0,54.0,0.5,2.0,200.0,0.1,0.3,0.0,7.0,0.0,0.1,0.03,0.4,1.0,57.0,Tunggal,Sayur,KZGMI-2001
DR121,"Labu air, segar",95.0,19.0,0.6,0.2,3.8,0.6,0.4,12.0,18.0,0.6,2.0,168.2,0.03,0.8,0.0,11.0,70.0,0.04,0.02,0.4,10.0,80.0,Tunggal,Sayur,DABM-1964
DR122,"Labu kuning, segar",86.6,51.0,1.7,0.5,10.0,2.7,1.2,40.0,180.0,0.7,280.0,220.0,0.35,1.5,0.0,1.569,0.0,0.2,0.0,0.1,2.0,74.0,Tunggal,Sayur,KZGMI-2001
DR123,"Labu siam, segar",92.3,30.0,0.6,0.1,6.7,6.2,0.3,14.0,25.0,0.5,3.0,167.1,0.16,1.0,0.0,48.0,20.0,0.02,0.0,0.6,18.0,83.0,Tunggal,Sayur,DABM-1964
DR124,"Labu waluh, segar",91.2,32.0,1.1,0.1,6.6,0.5,1.0,45.0,64.0,1.4,1.0,356.2,0.13,0.3,0.0,712.0,180.0,0.08,0.12,0.6,52.0,77.0,Tunggal,Sayur,DABM-1964
DR125,"Lantar, segar",91.2,34.0,2.2,0.3,5.5,2.9,0.8,10.0,58.0,0.4,3.0,155.0,0.2,0.4,0.0,38.0,0.0,0.3,0.07,0.4,4.0,0.0,Tunggal,Sayur,KZGMI-2001
DR126,"Lobak, segar",94.1,21.0,0.9,0.1,4.2,1.4,0.7,35.0,26.0,0.6,49.0,109.3,0.03,0.2,0.0,0.0,10.0,0.03,0.04,0.3,32.0,87.0,Tunggal,Sayur,DABM-1964
DR127,"Lumai/Leunca, segar",90.5,38.0,1.1,0.3,7.6,2.0,0.5,7.0,55.0,1.0,2.0,0.0,0.1,0.3,0.0,25.0,0.0,0.2,0.1,0.6,17.0,95.0,Tunggal,Sayur,KZGMI-2001
DR128,"Melinjo, segar",80.0,66.0,5.0,0.7,13.3,0.0,1.0,163.0,75.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,100.0,60.0,Tunggal,Sayur,DABM-1964
DR129,Mostarda metan - sawi hijau,91.4,33.0,2.3,0.5,4.7,1.8,1.1,60.0,30.0,3.1,20.0,100.0,0.1,0.4,0.0,1.575,0.0,0.2,0.1,0.1,12.0,85.0,Tunggal,Sayur,KZGMI-2001
DR130,"Nangka muda, segar",85.4,57.0,2.0,0.4,11.3,8.3,0.9,45.0,29.0,0.5,1.0,246.5,0.04,0.1,0.0,21.0,25.0,0.07,0.06,0.7,9.0,80.0,Tunggal,Sayur,DABM-1964
DR131,"Paria putih, segar",94.4,19.0,1.0,0.4,3.6,1.3,0.6,31.0,65.0,0.9,5.0,277.7,0.03,0.8,0.0,197.0,80.0,0.18,0.04,0.4,58.0,80.0,Tunggal,Sayur,KZGPI-1990
DR132,"Pepare ular, segar",95.1,19.0,0.6,0.1,3.9,1.0,0.3,20.0,10.0,0.4,130.0,30.0,0.1,0.1,0.0,69.0,0.0,0.1,0.1,0.1,9.0,97.0,Tunggal,Sayur,KZGMI-2001
DR133,"Pepaya muda, segar",92.3,29.0,2.1,0.1,4.9,2.1,0.6,50.0,16.0,0.4,22.0,211.2,0.01,0.0,0.0,0.0,50.0,0.02,0.03,0.3,19.0,65.0,Tunggal,Sayur,DABM-1964
DR134,"Petai, segar",77.2,92.0,5.4,1.1,15.2,2.0,1.1,14.0,170.0,1.6,55.0,221.0,0.2,0.8,0.0,114.0,0.0,0.8,0.1,6.1,34.0,36.0,Tunggal,Sayur,KZGMI-2001
DR135,"Peterseli, segar",83.9,53.0,3.7,1.0,9.0,0.0,2.4,193.0,84.0,4.3,18.0,0.0,0.2,1.4,0.0,2.94,8.23,0.11,0.29,0.7,193.0,95.0,Tunggal,Sayur,DABM-1964
DR136,"Pucuk lumai/daun leunca, segar",91.0,33.0,4.5,0.4,2.8,0.0,1.3,13.0,75.0,2.9,2.0,0.0,0.2,0.6,0.0,0.0,0.0,0.5,0.1,0.0,41.0,70.0,Tunggal,Sayur,KZGMI-2001
DR137,"Putri malu, segar",80.2,76.0,3.6,0.3,14.6,7.1,1.3,119.0,84.0,3.3,1.0,631.0,0.6,1.4,0.0,4.762,0.0,0.6,0.6,0.0,6.0,0.0,Tunggal,Sayur,KZGMI-2001
DR138,"Rebung, segar",93.3,25.0,0.8,0.1,5.3,9.7,0.5,3.0,5.0,0.5,3.0,206.0,0.1,0.4,0.0,10.0,0.0,0.2,0.07,0.5,0.0,28.0,Tunggal,Sayur,KZGMI-2001
DR139,"Rimbang, segar",80.8,75.0,1.6,0.6,15.8,10.0,1.2,55.0,97.0,0.6,20.0,234.0,0.4,0.4,0.0,51.0,0.0,0.4,0.1,1.3,38.0,95.0,Tunggal,Sayur,KZGMI-2001
DR140,Rumput laut,87.0,41.0,1.4,0.3,8.1,2.2,3.2,80.0,20.0,1.6,250.0,380.0,0.2,0.4,0.0,1.958,0.0,0.2,0.0,0.1,7.0,100.0,Tunggal,Sayur,KZGMI-2001
DR141,"Sawi, segar",92.2,28.0,2.3,0.3,4.0,2.5,1.2,220.0,38.0,2.9,22.0,436.5,0.12,0.2,0.0,2.042,6.46,0.09,0.23,0.7,102.0,87.0,Tunggal,Sayur,DABM-1964
DR142,"Sawi putih / pecai, segar",96.6,9.0,1.0,0.1,1.7,0.8,0.6,56.0,42.0,1.1,5.0,193.1,0.05,0.1,0.0,862.0,832.0,0.05,0.18,0.4,3.0,79.0,Tunggal,Sayur,KZGPI-1990
DR143,"Sawi taiwan, segar",91.8,30.0,1.9,0.5,4.4,2.7,1.4,100.0,58.0,1.6,27.0,217.0,0.1,0.7,0.0,1.34,0.0,0.2,0.1,0.6,33.0,85.0,Tunggal,Sayur,KZGMI-2001
DR144,"Sawi tanah, segar",94.9,19.0,1.3,0.2,2.9,2.2,1.0,92.0,45.0,1.2,17.0,145.0,0.1,0.4,0.0,815.0,0.0,0.2,0.1,0.1,36.0,85.0,Tunggal,Sayur,KZGMI-2001
